game,mechanism,model,player,label,count
PublicGoods,Repetition,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P3,Social norm conformity,1
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Strategic equilibrium focus,1325
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Individual utility maximization,1227
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Strategic influence,876
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Reciprocity,570
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Trust evaluation,537
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Multidimensional reasoning,484
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Uncertainty evaluation,484
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Social welfare maximization,335
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Risk aversion,320
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Strategy legibility,29
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Social norm conformity,21
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Exploration-exploitation trade-off,3
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Inequity aversion,3
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Competitiveness,1
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Strategic equilibrium focus,1330
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Individual utility maximization,1292
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Strategic influence,856
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Reciprocity,569
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Trust evaluation,558
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Uncertainty evaluation,463
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Multidimensional reasoning,441
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Risk aversion,327
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Social welfare maximization,280
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Strategy legibility,16
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Social norm conformity,14
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Competitiveness,3
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Inequity aversion,2
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Exploration-exploitation trade-off,1
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P3,Strategic equilibrium focus,1322
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P3,Individual utility maximization,1285
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P3,Strategic influence,875
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P3,Reciprocity,565
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P3,Trust evaluation,535
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P3,Multidimensional reasoning,472
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P3,Uncertainty evaluation,460
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P3,Risk aversion,315
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P3,Social welfare maximization,304
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P3,Strategy legibility,26
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P3,Social norm conformity,21
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P3,Exploration-exploitation trade-off,2
PublicGoods,Repetition,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P3,Inequity aversion,2
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Individual utility maximization,1309
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Strategic influence,1117
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Uncertainty evaluation,1079
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Multidimensional reasoning,550
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Risk aversion,474
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Strategic equilibrium focus,463
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Exploration-exploitation trade-off,444
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Trust evaluation,151
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Social welfare maximization,76
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Reciprocity,50
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Strategy legibility,18
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Social norm conformity,12
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Inequity aversion,3
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Individual utility maximization,1270
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Strategic influence,1093
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Uncertainty evaluation,1047
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Strategic equilibrium focus,567
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Multidimensional reasoning,514
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Risk aversion,493
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Exploration-exploitation trade-off,380
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Trust evaluation,152
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Social welfare maximization,86
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Reciprocity,77
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Strategy legibility,19
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Social norm conformity,7
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Inequity aversion,2
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P3,Individual utility maximization,1319
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P3,Strategic influence,1097
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P3,Uncertainty evaluation,1062
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P3,Multidimensional reasoning,513
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P3,Strategic equilibrium focus,484
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P3,Risk aversion,469
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P3,Exploration-exploitation trade-off,403
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P3,Trust evaluation,149
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P3,Social welfare maximization,78
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P3,Reciprocity,55
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P3,Strategy legibility,28
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P3,Social norm conformity,9
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P3,Inequity aversion,2
PublicGoods,Repetition,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P3,Competitiveness,1
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Individual utility maximization,749
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Strategic equilibrium focus,617
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Strategic influence,120
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Reciprocity,53
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Uncertainty evaluation,53
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Multidimensional reasoning,46
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Trust evaluation,38
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Social welfare maximization,31
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Exploration-exploitation trade-off,21
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Risk aversion,16
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Strategy legibility,14
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Social norm conformity,6
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Individual utility maximization,669
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Strategic equilibrium focus,561
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Strategic influence,132
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Trust evaluation,59
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Uncertainty evaluation,58
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Multidimensional reasoning,57
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Reciprocity,50
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Exploration-exploitation trade-off,29
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Social welfare maximization,23
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Risk aversion,18
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Strategy legibility,8
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Social norm conformity,2
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Competitiveness,1
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P3,Individual utility maximization,702
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P3,Strategic equilibrium focus,561
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P3,Strategic influence,123
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P3,Multidimensional reasoning,57
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P3,Uncertainty evaluation,51
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P3,Reciprocity,50
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P3,Trust evaluation,31
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P3,Social welfare maximization,28
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P3,Exploration-exploitation trade-off,13
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P3,Strategy legibility,12
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P3,Risk aversion,11
PublicGoods,Repetition,openai/gpt-5.2,openai/gpt-5.2(CoT)#P3,Social norm conformity,7
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Strategic equilibrium focus,1536
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Individual utility maximization,1510
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Strategic influence,591
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Multidimensional reasoning,277
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Uncertainty evaluation,155
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Risk aversion,73
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Trust evaluation,63
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Exploration-exploitation trade-off,19
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Reciprocity,9
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Social welfare maximization,4
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Strategy legibility,4
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Rule misunderstanding,3
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Strategic equilibrium focus,1519
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Individual utility maximization,1504
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Strategic influence,587
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Multidimensional reasoning,276
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Uncertainty evaluation,146
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Trust evaluation,81
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Risk aversion,78
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Exploration-exploitation trade-off,13
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Reciprocity,10
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Strategy legibility,8
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Rule misunderstanding,5
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Social welfare maximization,1
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P3,Strategic equilibrium focus,1518
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P3,Individual utility maximization,1511
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P3,Strategic influence,587
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P3,Multidimensional reasoning,289
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P3,Uncertainty evaluation,143
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P3,Trust evaluation,78
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P3,Risk aversion,69
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P3,Reciprocity,26
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P3,Exploration-exploitation trade-off,13
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P3,Rule misunderstanding,5
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P3,Social welfare maximization,1
PublicGoods,Repetition,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P3,Strategy legibility,1
PublicGoods,Reputation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Individual utility maximization,41
PublicGoods,Reputation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Strategic equilibrium focus,41
PublicGoods,Reputation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Multidimensional reasoning,11
PublicGoods,Reputation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Uncertainty evaluation,9
PublicGoods,Reputation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Strategic influence,8
PublicGoods,Reputation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Trust evaluation,5
PublicGoods,Reputation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Risk aversion,1
PublicGoods,Reputation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Social welfare maximization,1
PublicGoods,Reputation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Reciprocity,1
PublicGoods,Reputation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Strategic equilibrium focus,44
PublicGoods,Reputation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Individual utility maximization,37
PublicGoods,Reputation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Uncertainty evaluation,14
PublicGoods,Reputation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Strategic influence,8
PublicGoods,Reputation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Trust evaluation,8
PublicGoods,Reputation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Multidimensional reasoning,7
PublicGoods,Reputation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Reciprocity,3
PublicGoods,Reputation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Risk aversion,3
PublicGoods,Reputation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Social welfare maximization,2
PublicGoods,Reputation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P3,Individual utility maximization,44
PublicGoods,Reputation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P3,Strategic equilibrium focus,44
PublicGoods,Reputation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P3,Uncertainty evaluation,14
PublicGoods,Reputation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P3,Trust evaluation,8
PublicGoods,Reputation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P3,Strategic influence,6
PublicGoods,Reputation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P3,Multidimensional reasoning,6
PublicGoods,Reputation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P3,Risk aversion,5
PublicGoods,Reputation,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P3,Social norm conformity,2
PublicGoods,Reputation,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Individual utility maximization,44
PublicGoods,Reputation,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Strategic equilibrium focus,36
PublicGoods,Reputation,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Uncertainty evaluation,30
PublicGoods,Reputation,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Trust evaluation,23
PublicGoods,Reputation,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Strategic influence,19
PublicGoods,Reputation,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Multidimensional reasoning,6
PublicGoods,Reputation,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Risk aversion,4
PublicGoods,Reputation,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Social norm conformity,2
PublicGoods,Reputation,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Reciprocity,2
PublicGoods,Reputation,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Strategy legibility,1
